customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaperlessBilling,PaymentMethod,InternetService,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,revenue_segment,early_churn_flag,risk_profile,Churn,churn_flag
3752-CQSJI,Female,No,true,true,13,12-24 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,20.45,254.5,Low Value,No,Normal,false,0
5025-GOOKI,Female,No,false,false,20,12-24 Months,Month-to-month,true,Credit card (automatic),No,No internet service,No internet service,No internet service,18.9,347.65,Low Value,No,Normal,false,0
4698-KVLLG,Female,Yes,false,false,51,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.6,967.9,Low Value,No,Normal,false,0
5095-AESKG,Female,No,true,false,3,0-11 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,No,Yes,91.5,242.95,High Value,Early Churn,High Risk,true,1
2887-JPYLU,Female,No,false,true,41,25-48 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,No,45.2,1841.9,Mid Value,No,Normal,false,0
4770-QAZXN,Female,No,false,false,13,12-24 Months,Month-to-month,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.45,232.1,Low Value,No,Normal,false,0
4896-CPRPF,Male,No,true,true,35,25-48 Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,25.45,809.25,Low Value,No,Normal,false,0
1871-MOWRM,Male,No,true,false,12,12-24 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,Yes,No,No,80.85,866.45,High Value,No,Normal,true,1
9714-EDSUC,Male,No,false,false,4,0-11 Months,Month-to-month,true,Mailed check,Fiber optic,Yes,No,Yes,94.9,360.55,High Value,No,High Risk,false,0
2027-OAQQC,Female,No,false,false,43,25-48 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,Yes,Yes,49.05,2076.2,Mid Value,No,Normal,true,1
0282-NVSJS,Female,Yes,true,true,12,12-24 Months,Month-to-month,true,Mailed check,DSL,Yes,No,No,29.3,355.9,Low Value,No,Normal,false,0
9090-SGQXL,Male,Yes,true,false,68,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,105.3,7299.65,High Value,No,Normal,true,1
6595-YGXIT,Male,Yes,false,false,25,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,88.95,2291.2,High Value,No,Normal,true,1
7353-YOWFP,Female,No,false,false,7,0-11 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,20.25,129.15,Low Value,No,Normal,false,0
9835-ZIITK,Male,Yes,true,false,66,49+ Months,One year,true,Electronic check,Fiber optic,Yes,Yes,Yes,110.85,7491.75,High Value,No,Normal,true,1
8008-ESFLK,Female,No,true,false,53,49+ Months,One year,false,Electronic check,Fiber optic,Yes,Yes,Yes,110.5,5835.5,High Value,No,Normal,false,0
7537-CBQUZ,Male,Yes,false,false,63,49+ Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,109.4,7031.45,High Value,No,Normal,false,0
1555-DJEQW,Female,No,true,true,70,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,114.2,7723.9,High Value,No,Normal,true,1
5649-TJHOV,Male,Yes,true,false,27,25-48 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,Yes,36.5,1032.0,Mid Value,No,Normal,true,1
0519-XUZJU,Female,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,Fiber optic,No,No,No,70.75,70.75,Mid Value,Early Churn,High Risk,true,1
3363-EWLGO,Female,No,false,false,5,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.95,109.6,Low Value,No,Normal,false,0
4750-UKWJK,Female,Yes,true,false,37,25-48 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,19.6,727.8,Low Value,No,Normal,false,0
6338-AVWCY,Male,No,false,false,3,0-11 Months,Month-to-month,true,Mailed check,DSL,No,Yes,No,40.15,130.75,Mid Value,Early Churn,Normal,true,1
1689-YQBYY,Female,No,false,true,12,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,76.6,893.0,High Value,No,Normal,false,0
4487-ZYJZK,Female,No,true,true,38,25-48 Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.6,763.1,Low Value,No,Normal,false,0
2959-FENLU,Female,No,false,false,9,0-11 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,No,Yes,85.3,781.4,High Value,No,High Risk,false,0
0708-LGSMF,Male,No,true,false,13,12-24 Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,65.85,902.25,Mid Value,No,Normal,false,0
9253-QXKBE,Male,Yes,true,false,29,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,94.45,2653.65,High Value,No,Normal,true,1
7634-HLQJR,Female,No,true,true,47,25-48 Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.05,1016.7,Low Value,No,Normal,false,0
0487-RPVUM,Male,No,true,false,61,49+ Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,Yes,Yes,No,99.4,5943.65,High Value,No,Normal,false,0
4079-ULGFR,Male,No,false,false,16,12-24 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.0,275.7,Low Value,No,Normal,false,0
2516-XSJKX,Female,No,true,true,41,25-48 Months,Two year,false,Electronic check,DSL,Yes,Yes,Yes,78.45,3126.45,High Value,No,Normal,false,0
0057-QBUQH,Female,No,false,true,43,25-48 Months,Two year,true,Electronic check,No,No internet service,No internet service,No internet service,25.1,1070.15,Low Value,No,Normal,false,0
9445-SZLCH,Female,No,true,true,36,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,No,97.35,3457.9,High Value,No,Normal,true,1
6599-SFQVE,Female,No,false,false,6,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,55.0,340.4,Mid Value,No,Normal,false,0
8331-ZXFOE,Female,No,false,false,58,49+ Months,One year,true,Credit card (automatic),DSL,Yes,No,No,71.1,4299.2,Mid Value,No,Normal,false,0
4003-FUSHP,Male,No,false,false,19,12-24 Months,Month-to-month,true,Credit card (automatic),DSL,Yes,Yes,No,61.55,1093.2,Mid Value,No,Normal,false,0
0356-ERHVT,Male,No,true,false,11,0-11 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,No,No,45.9,521.9,Mid Value,No,Normal,false,0
7325-ENZFI,Female,No,false,false,39,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,No,No,40.3,1630.4,Mid Value,No,Normal,false,0
4884-ZTHVF,Female,Yes,false,false,8,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,87.1,713.6,High Value,No,High Risk,false,0
3920-HIHMQ,Female,No,false,true,26,25-48 Months,Month-to-month,true,Mailed check,DSL,No,No,No,49.5,1265.65,Mid Value,No,Normal,false,0
3055-OYMSE,Female,Yes,false,false,53,49+ Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,No,No,73.8,4003.85,Mid Value,No,Normal,false,0
0613-WUXUM,Female,No,true,true,70,49+ Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,19.2,1401.4,Low Value,No,Normal,false,0
7568-PODML,Male,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,Yes,Yes,45.3,45.3,Mid Value,Early Churn,Normal,true,1
4458-KVRBJ,Male,No,false,false,59,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,25.0,1510.5,Low Value,No,Normal,false,0
5349-IECLD,Male,No,false,false,2,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,Yes,Yes,94.95,178.1,High Value,Early Churn,High Risk,true,1
1397-XKKWR,Male,No,false,false,7,0-11 Months,One year,false,Mailed check,DSL,No,No,No,35.3,264.8,Mid Value,No,Normal,false,0
3945-GFWQL,Female,No,false,true,12,12-24 Months,Month-to-month,true,Electronic check,DSL,No,No,No,44.55,480.6,Mid Value,No,Normal,true,1
8097-OMULG,Male,No,true,true,59,49+ Months,One year,false,Credit card (automatic),DSL,Yes,Yes,Yes,76.75,4541.9,High Value,No,Normal,false,0
6013-BHCAW,Male,No,true,true,61,49+ Months,Two year,true,Bank transfer (automatic),DSL,Yes,Yes,Yes,81.0,4976.15,High Value,No,Normal,false,0
0401-WDBXM,Male,No,true,true,72,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,105.55,7542.25,High Value,No,Normal,false,0
3387-PLKUI,Female,No,true,true,13,12-24 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,18.8,251.25,Low Value,No,Normal,false,0
6096-EGVTU,Female,No,true,true,64,49+ Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,24.9,1595.5,Low Value,No,Normal,false,0
3797-VTIDR,Male,No,true,false,1,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,23.45,23.45,Low Value,Early Churn,Normal,true,1
5081-NWSUP,Female,No,false,false,10,0-11 Months,One year,false,Mailed check,DSL,Yes,No,Yes,64.9,685.55,Mid Value,No,Normal,false,0
2580-ATZSQ,Female,No,true,true,65,49+ Months,One year,false,Bank transfer (automatic),DSL,No,No,No,61.35,3874.1,Mid Value,No,Normal,false,0
8085-MSNLK,Female,No,true,false,62,49+ Months,Two year,false,Mailed check,Fiber optic,Yes,Yes,Yes,113.95,6891.4,High Value,No,Normal,false,0
9691-HKOVS,Female,No,true,false,55,49+ Months,One year,true,Electronic check,DSL,Yes,Yes,Yes,90.15,4916.95,High Value,No,Normal,false,0
9881-VCZEP,Female,No,true,false,25,25-48 Months,Month-to-month,false,Electronic check,DSL,No,No,No,54.1,1373.0,Mid Value,No,Normal,false,0
9526-BIHHD,Male,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,29.7,29.7,Low Value,Early Churn,Normal,true,1
8757-TFHHJ,Male,No,false,false,1,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,49.8,49.8,Mid Value,No,Normal,false,0
4523-WXCEF,Female,No,true,false,59,49+ Months,Month-to-month,false,Electronic check,Fiber optic,No,Yes,Yes,101.1,6039.9,High Value,No,Normal,true,1
1468-DEFNC,Male,Yes,true,true,64,49+ Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.4,1548.65,Low Value,No,Normal,false,0
5119-KEPFY,Male,No,true,false,36,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,95.0,3440.25,High Value,No,Normal,false,0
8364-TRMMK,Female,No,false,false,3,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,50.65,151.3,Mid Value,Early Churn,Normal,true,1
0916-KNFAJ,Male,No,true,false,61,49+ Months,Two year,true,Mailed check,DSL,No,No,Yes,69.9,4226.7,Mid Value,No,Normal,false,0
8319-QBEHW,Male,No,false,true,26,25-48 Months,One year,true,Bank transfer (automatic),DSL,No,Yes,No,39.95,1023.75,Mid Value,No,Normal,false,0
3063-QFSZL,Female,No,false,false,1,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,55.4,55.4,Mid Value,Early Churn,Normal,true,1
8775-LHDJH,Female,Yes,true,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,90.6,90.6,High Value,Early Churn,High Risk,true,1
9625-QNLUX,Male,No,true,true,68,49+ Months,Two year,true,Credit card (automatic),Fiber optic,No,Yes,Yes,103.25,7074.4,High Value,No,Normal,false,0
3097-NQYSN,Male,Yes,true,false,2,0-11 Months,Month-to-month,true,Mailed check,Fiber optic,No,Yes,No,86.85,156.35,High Value,Early Churn,High Risk,true,1
4024-CSNBY,Female,No,true,false,72,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,No,No,94.25,6849.75,High Value,No,Normal,false,0
7110-BDTWG,Female,No,true,false,71,49+ Months,Two year,true,Electronic check,DSL,Yes,No,Yes,47.05,3263.6,Mid Value,No,Normal,false,0
7493-GVFIO,Male,No,false,false,57,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.55,1252.85,Low Value,No,Normal,false,0
0690-SRQID,Male,No,false,false,4,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,19.65,67.55,Low Value,No,Normal,false,0
9605-WGJVW,Female,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,70.2,70.2,Mid Value,No,High Risk,false,0
9114-DPSIA,Male,No,true,true,72,49+ Months,Two year,false,Credit card (automatic),DSL,Yes,No,Yes,81.0,5750.0,High Value,No,Normal,false,0
4700-UBQMV,Male,No,true,true,21,12-24 Months,One year,true,Bank transfer (automatic),DSL,No,Yes,Yes,75.9,1549.75,High Value,No,Normal,false,0
7711-GQBZC,Female,No,true,true,71,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.7,1810.55,Low Value,No,Normal,false,0
3565-UNOCC,Female,Yes,true,false,29,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,99.05,2952.85,High Value,No,Normal,true,1
4627-MIHJH,Female,Yes,false,false,69,49+ Months,Two year,false,Credit card (automatic),Fiber optic,Yes,Yes,Yes,110.25,7467.55,High Value,No,Normal,false,0
9795-NREXC,Female,No,true,false,64,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,Yes,Yes,85.0,5484.4,High Value,No,Normal,false,0
8573-CGOCC,Male,No,false,false,16,12-24 Months,Month-to-month,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.75,294.9,Low Value,No,Normal,false,0
7356-AYNJP,Female,No,false,false,4,0-11 Months,One year,false,Electronic check,No,No internet service,No internet service,No internet service,23.9,97.5,Low Value,No,Normal,false,0
9249-FXSCK,Female,No,false,false,52,49+ Months,One year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,111.25,5916.45,High Value,No,Normal,true,1
5493-SDRDQ,Male,No,false,false,2,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,55.1,113.35,Mid Value,Early Churn,Normal,true,1
6286-SUUWT,Male,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.95,19.95,Low Value,No,Normal,false,0
4819-HJPIW,Male,No,false,false,18,12-24 Months,Month-to-month,false,Mailed check,DSL,No,No,No,25.15,476.8,Low Value,No,Normal,false,0
8654-DHAOW,Female,No,false,false,2,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,54.15,101.65,Mid Value,No,Normal,false,0
5438-QMDDL,Female,No,true,false,19,12-24 Months,Month-to-month,true,Mailed check,DSL,No,No,Yes,59.8,1130.85,Mid Value,No,Normal,false,0
9812-GHVRI,Female,No,false,false,40,25-48 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,Yes,83.85,3532.25,High Value,No,Normal,false,0
5553-AOINX,Female,Yes,true,true,66,49+ Months,One year,true,Electronic check,Fiber optic,No,Yes,Yes,104.9,6891.45,High Value,No,Normal,false,0
1228-ZLNBX,Male,No,false,false,21,12-24 Months,Month-to-month,false,Mailed check,Fiber optic,No,No,No,75.3,1570.7,High Value,No,Normal,false,0
4226-KKDON,Male,No,false,false,8,0-11 Months,Month-to-month,true,Electronic check,DSL,Yes,Yes,No,66.65,520.95,Mid Value,No,Normal,false,0
3831-YCPUO,Female,No,true,true,72,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,109.5,7854.9,High Value,No,Normal,false,0
7445-WMRBW,Female,No,false,false,48,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,Yes,No,73.85,3581.4,Mid Value,No,Normal,false,0
3308-DGHKL,Male,No,false,false,69,49+ Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.3,1447.9,Low Value,No,Normal,false,0
9924-JPRMC,Male,No,false,false,72,49+ Months,Two year,true,Electronic check,Fiber optic,Yes,Yes,Yes,118.2,8547.15,High Value,No,Normal,false,0
0080-EMYVY,Female,No,false,false,14,12-24 Months,One year,false,Credit card (automatic),DSL,No,No,No,51.45,727.85,Mid Value,No,Normal,false,0
6218-KNUBD,Male,No,false,false,6,0-11 Months,Month-to-month,false,Electronic check,DSL,No,Yes,No,59.45,357.6,Mid Value,No,Normal,false,0
7337-CINUD,Female,No,true,true,8,0-11 Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.5,159.35,Low Value,No,Normal,false,0
7609-NRNCA,Female,No,false,false,17,12-24 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,19.55,280.85,Low Value,No,Normal,false,0
0623-EJQEG,Male,No,false,false,65,49+ Months,One year,false,Electronic check,Fiber optic,Yes,No,Yes,93.55,6069.25,High Value,No,Normal,false,0
7153-CHRBV,Female,No,true,true,57,49+ Months,One year,true,Mailed check,DSL,Yes,No,No,59.3,3274.35,Mid Value,No,Normal,false,0
0871-URUWO,Male,No,true,false,13,12-24 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,Yes,Yes,102.25,1359.0,High Value,No,Normal,true,1
9190-MFJLN,Male,Yes,false,false,19,12-24 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,Yes,Yes,95.9,1777.9,High Value,No,Normal,true,1
6198-PNNSZ,Female,No,true,false,56,49+ Months,One year,false,Bank transfer (automatic),Fiber optic,No,Yes,Yes,109.8,6109.65,High Value,No,Normal,false,0
3317-VLGQT,Female,No,true,false,14,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,78.1,1122.4,High Value,No,Normal,false,0
4132-POCZS,Male,No,true,false,52,49+ Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,39.9,2020.9,Mid Value,No,Normal,false,0
5614-DNZCE,Female,No,false,false,58,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,No,No,64.9,3795.45,Mid Value,No,Normal,false,0
1095-JUDTC,Female,Yes,false,false,47,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,No,95.05,4504.55,High Value,No,Normal,true,1
3896-RCYYE,Female,No,false,false,67,49+ Months,Month-to-month,true,Credit card (automatic),DSL,Yes,Yes,Yes,53.4,3579.15,Mid Value,No,Normal,false,0
9638-JIQYA,Male,No,false,false,2,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,24.9,49.7,Low Value,No,Normal,false,0
3258-SANFR,Male,Yes,false,false,6,0-11 Months,Month-to-month,false,Credit card (automatic),DSL,No,No,No,44.7,276.5,Mid Value,No,Normal,false,0
3726-TBHQT,Male,No,true,true,71,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,114.0,8175.9,High Value,No,Normal,false,0
3190-ITQXP,Female,No,true,true,46,25-48 Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.25,890.35,Low Value,No,Normal,false,0
0870-VEMYL,Female,No,false,false,5,0-11 Months,Month-to-month,false,Credit card (automatic),DSL,Yes,No,No,53.85,259.8,Mid Value,Early Churn,Normal,true,1
4833-QTJNO,Male,Yes,true,false,67,49+ Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,83.85,5588.8,High Value,No,Normal,false,0
3039-MJSLN,Male,No,false,true,3,0-11 Months,Month-to-month,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.2,50.6,Low Value,No,Normal,false,0
0178-CIIKR,Female,No,false,false,3,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.95,58.0,Low Value,No,Normal,false,0
5385-SUIRI,Male,Yes,true,false,52,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,104.2,5568.35,High Value,No,Normal,true,1
